Ashley,F,43479,1991.txt
Jessica,F,43397,1991.txt
Brittany,F,29089,1991.txt
Amanda,F,28889,1991.txt
Samantha,F,25644,1991.txt
Sarah,F,25223,1991.txt
Stephanie,F,22771,1991.txt
Jennifer,F,20672,1991.txt
Elizabeth,F,20387,1991.txt
Emily,F,20308,1991.txt
Megan,F,19277,1991.txt
Kayla,F,18542,1991.txt
Lauren,F,18407,1991.txt
Rachel,F,16343,1991.txt
Nicole,F,16050,1991.txt
Amber,F,14991,1991.txt
Danielle,F,13616,1991.txt
Chelsea,F,13510,1991.txt
Courtney,F,13441,1991.txt
Melissa,F,13343,1991.txt
Rebecca,F,13298,1991.txt
Michelle,F,12215,1991.txt
Heather,F,11700,1991.txt
Jasmine,F,11524,1991.txt
Katherine,F,11489,1991.txt
Kelsey,F,11430,1991.txt
Tiffany,F,11155,1991.txt
Victoria,F,10913,1991.txt
Hannah,F,10768,1991.txt
Alyssa,F,10675,1991.txt
Christina,F,10565,1991.txt
Taylor,F,10253,1991.txt
Shelby,F,10218,1991.txt
Kimberly,F,9800,1991.txt
Laura,F,9644,1991.txt
Alexandra,F,9456,1991.txt
Sara,F,8844,1991.txt
Mary,F,8760,1991.txt
Andrea,F,7992,1991.txt
Erica,F,7801,1991.txt
Crystal,F,7728,1991.txt
Kelly,F,7512,1991.txt
Amy,F,7277,1991.txt
Erin,F,7206,1991.txt
Maria,F,7129,1991.txt
Anna,F,7118,1991.txt
Alexis,F,7009,1991.txt
Kristen,F,6817,1991.txt
Morgan,F,6792,1991.txt
Allison,F,6772,1991.txt
Brianna,F,6560,1991.txt
Lindsey,F,6458,1991.txt
Katie,F,6419,1991.txt
Cassandra,F,6407,1991.txt
Caitlin,F,6382,1991.txt
Vanessa,F,5926,1991.txt
Kathryn,F,5831,1991.txt
Brittney,F,5827,1991.txt
Angela,F,5799,1991.txt
Jamie,F,5780,1991.txt
Olivia,F,5598,1991.txt
Jordan,F,5560,1991.txt
Alicia,F,5557,1991.txt
Natalie,F,5554,1991.txt
Brooke,F,5550,1991.txt
Ariel,F,5410,1991.txt
Julia,F,5363,1991.txt
Whitney,F,5240,1991.txt
Mariah,F,5191,1991.txt
Jacqueline,F,4988,1991.txt
Shannon,F,4846,1991.txt
Catherine,F,4815,1991.txt
Christine,F,4809,1991.txt
Molly,F,4651,1991.txt
Katelyn,F,4560,1991.txt
Paige,F,4516,1991.txt
Lindsay,F,4485,1991.txt
Alexandria,F,4470,1991.txt
Haley,F,4461,1991.txt
Jenna,F,4456,1991.txt
Marissa,F,4421,1991.txt
Kaitlyn,F,4408,1991.txt
Lisa,F,4396,1991.txt
Erika,F,4310,1991.txt
Monica,F,4156,1991.txt
Kristin,F,4087,1991.txt
Kristina,F,3874,1991.txt
April,F,3856,1991.txt
Bianca,F,3845,1991.txt
Miranda,F,3819,1991.txt
Leah,F,3818,1991.txt
Abigail,F,3798,1991.txt
Cynthia,F,3707,1991.txt
