Emma,F,20924,2014.txt
Olivia,F,19791,2014.txt
Sophia,F,18598,2014.txt
Isabella,F,17068,2014.txt
Ava,F,15688,2014.txt
Mia,F,13506,2014.txt
Emily,F,12642,2014.txt
Abigail,F,12076,2014.txt
Madison,F,10315,2014.txt
Charlotte,F,10111,2014.txt
Harper,F,9606,2014.txt
Sofia,F,9591,2014.txt
Avery,F,9563,2014.txt
Elizabeth,F,9557,2014.txt
Amelia,F,8789,2014.txt
Evelyn,F,8739,2014.txt
Ella,F,8547,2014.txt
Chloe,F,8533,2014.txt
Victoria,F,7991,2014.txt
Grace,F,7634,2014.txt
Aubrey,F,7621,2014.txt
Zoey,F,7401,2014.txt
Natalie,F,7098,2014.txt
Addison,F,6983,2014.txt
Lillian,F,6909,2014.txt
Brooklyn,F,6809,2014.txt
Lily,F,6768,2014.txt
Hannah,F,6579,2014.txt
Layla,F,6446,2014.txt
Scarlett,F,6003,2014.txt
Aria,F,5918,2014.txt
Zoe,F,5870,2014.txt
Samantha,F,5723,2014.txt
Anna,F,5679,2014.txt
Leah,F,5601,2014.txt
Audrey,F,5562,2014.txt
Ariana,F,5489,2014.txt
Savannah,F,5472,2014.txt
Allison,F,5467,2014.txt
Arianna,F,5263,2014.txt
Camila,F,5218,2014.txt
Gabriella,F,5093,2014.txt
Penelope,F,5082,2014.txt
Claire,F,5012,2014.txt
Aaliyah,F,4877,2014.txt
Sadie,F,4857,2014.txt
Riley,F,4790,2014.txt
Skylar,F,4767,2014.txt
Nora,F,4738,2014.txt
Sarah,F,4700,2014.txt
Hailey,F,4611,2014.txt
Kaylee,F,4537,2014.txt
Paisley,F,4493,2014.txt
Kennedy,F,4489,2014.txt
Ellie,F,4476,2014.txt
Peyton,F,4446,2014.txt
Annabelle,F,4354,2014.txt
Caroline,F,4343,2014.txt
Serenity,F,4323,2014.txt
Madelyn,F,4307,2014.txt
Lucy,F,4293,2014.txt
Aubree,F,4270,2014.txt
Alexa,F,4245,2014.txt
Alexis,F,4229,2014.txt
Nevaeh,F,4229,2014.txt
Stella,F,4194,2014.txt
Violet,F,4181,2014.txt
Genesis,F,4161,2014.txt
Mackenzie,F,4149,2014.txt
Bella,F,4083,2014.txt
Autumn,F,4062,2014.txt
Mila,F,4055,2014.txt
Kylie,F,3956,2014.txt
Maya,F,3947,2014.txt
Piper,F,3862,2014.txt
Alyssa,F,3828,2014.txt
Taylor,F,3808,2014.txt
Eleanor,F,3735,2014.txt
Faith,F,3714,2014.txt
Naomi,F,3702,2014.txt
Melanie,F,3693,2014.txt
Eva,F,3678,2014.txt
Katherine,F,3676,2014.txt
Lydia,F,3638,2014.txt
Brianna,F,3604,2014.txt
Julia,F,3597,2014.txt
Ashley,F,3554,2014.txt
Khloe,F,3542,2014.txt
Madeline,F,3441,2014.txt
Ruby,F,3422,2014.txt
Sophie,F,3386,2014.txt
Alexandra,F,3310,2014.txt
London,F,3283,2014.txt
Lauren,F,3090,2014.txt
Gianna,F,3074,2014.txt
Isabelle,F,3070,2014.txt
Vivian,F,3061,2014.txt
Alice,F,3052,2014.txt
Jasmine,F,3020,2014.txt
Hadley,F,3011,2014.txt
Kayla,F,3005,2014.txt
Morgan,F,3000,2014.txt
Cora,F,2963,2014.txt
Bailey,F,2939,2014.txt
Hazel,F,2903,2014.txt
Reagan,F,2900,2014.txt
Kimberly,F,2898,2014.txt
Sydney,F,2852,2014.txt
