Emma,F,19738,2017.txt
Olivia,F,18632,2017.txt
Ava,F,15902,2017.txt
Isabella,F,15100,2017.txt
Sophia,F,14831,2017.txt
Mia,F,13437,2017.txt
Charlotte,F,12893,2017.txt
Amelia,F,11800,2017.txt
Evelyn,F,10675,2017.txt
Abigail,F,10551,2017.txt
Harper,F,10451,2017.txt
Emily,F,9746,2017.txt
Elizabeth,F,8915,2017.txt
Avery,F,8186,2017.txt
Sofia,F,8134,2017.txt
Ella,F,8014,2017.txt
Madison,F,7847,2017.txt
Scarlett,F,7679,2017.txt
Victoria,F,7267,2017.txt
Aria,F,7132,2017.txt
Grace,F,6991,2017.txt
Chloe,F,6912,2017.txt
Camila,F,6752,2017.txt
Penelope,F,6639,2017.txt
Riley,F,6343,2017.txt
Layla,F,6274,2017.txt
Lillian,F,6132,2017.txt
Nora,F,6036,2017.txt
Zoey,F,6026,2017.txt
Mila,F,5941,2017.txt
Aubrey,F,5891,2017.txt
Hannah,F,5872,2017.txt
Lily,F,5816,2017.txt
Addison,F,5593,2017.txt
Eleanor,F,5519,2017.txt
Natalie,F,5516,2017.txt
Luna,F,5320,2017.txt
Savannah,F,5222,2017.txt
Brooklyn,F,5168,2017.txt
Leah,F,5159,2017.txt
Zoe,F,5129,2017.txt
Stella,F,5038,2017.txt
Hazel,F,5004,2017.txt
Ellie,F,4993,2017.txt
Paisley,F,4927,2017.txt
Audrey,F,4808,2017.txt
Skylar,F,4706,2017.txt
Violet,F,4699,2017.txt
Claire,F,4683,2017.txt
Bella,F,4611,2017.txt
Aurora,F,4573,2017.txt
Lucy,F,4564,2017.txt
Anna,F,4520,2017.txt
Samantha,F,4303,2017.txt
Caroline,F,4270,2017.txt
Genesis,F,4241,2017.txt
Aaliyah,F,4160,2017.txt
Kennedy,F,4137,2017.txt
Kinsley,F,4035,2017.txt
Allison,F,4017,2017.txt
Maya,F,4008,2017.txt
Sarah,F,3986,2017.txt
Madelyn,F,3939,2017.txt
Adeline,F,3902,2017.txt
Alexa,F,3883,2017.txt
Ariana,F,3865,2017.txt
Elena,F,3863,2017.txt
Gabriella,F,3862,2017.txt
Naomi,F,3823,2017.txt
Alice,F,3804,2017.txt
Sadie,F,3695,2017.txt
Hailey,F,3691,2017.txt
Eva,F,3614,2017.txt
Emilia,F,3581,2017.txt
Autumn,F,3575,2017.txt
Quinn,F,3575,2017.txt
Nevaeh,F,3562,2017.txt
Piper,F,3542,2017.txt
Ruby,F,3540,2017.txt
Serenity,F,3537,2017.txt
Willow,F,3529,2017.txt
Everly,F,3505,2017.txt
Cora,F,3422,2017.txt
Kaylee,F,3390,2017.txt
Lydia,F,3311,2017.txt
Aubree,F,3302,2017.txt
Arianna,F,3264,2017.txt
Eliana,F,3254,2017.txt
Peyton,F,3244,2017.txt
Melanie,F,3227,2017.txt
Gianna,F,3183,2017.txt
Isabelle,F,3145,2017.txt
Julia,F,3111,2017.txt
Valentina,F,3027,2017.txt
Nova,F,3026,2017.txt
Clara,F,3022,2017.txt
Vivian,F,3013,2017.txt
Reagan,F,2999,2017.txt
Mackenzie,F,2941,2017.txt
Madeline,F,2938,2017.txt
Brielle,F,2880,2017.txt
Delilah,F,2873,2017.txt
Isla,F,2863,2017.txt
Rylee,F,2847,2017.txt
Katherine,F,2833,2017.txt
Sophie,F,2820,2017.txt
Josephine,F,2791,2017.txt
Ivy,F,2756,2017.txt
Liliana,F,2747,2017.txt
Jade,F,2725,2017.txt
Maria,F,2699,2017.txt
Taylor,F,2692,2017.txt
Hadley,F,2691,2017.txt
Kylie,F,2688,2017.txt
Emery,F,2682,2017.txt
Adalynn,F,2651,2017.txt
Natalia,F,2602,2017.txt
Annabelle,F,2601,2017.txt
Faith,F,2597,2017.txt
Alexandra,F,2592,2017.txt
Ximena,F,2534,2017.txt
Ashley,F,2517,2017.txt
Brianna,F,2504,2017.txt
Raelynn,F,2437,2017.txt
Bailey,F,2420,2017.txt
Mary,F,2381,2017.txt
Athena,F,2365,2017.txt
Andrea,F,2312,2017.txt
Leilani,F,2264,2017.txt
Jasmine,F,2256,2017.txt
Lyla,F,2251,2017.txt
Margaret,F,2242,2017.txt
Alyssa,F,2227,2017.txt
Adalyn,F,2194,2017.txt
Arya,F,2156,2017.txt
Norah,F,2148,2017.txt
Khloe,F,2143,2017.txt
Kayla,F,2108,2017.txt
Eden,F,2082,2017.txt
Eliza,F,2061,2017.txt
Rose,F,2059,2017.txt
Ariel,F,2056,2017.txt
Melody,F,2046,2017.txt
Alexis,F,2044,2017.txt
Isabel,F,2016,2017.txt
Sydney,F,2007,2017.txt
Juliana,F,1991,2017.txt
Lauren,F,1978,2017.txt
Iris,F,1969,2017.txt
Emerson,F,1965,2017.txt
London,F,1957,2017.txt
Morgan,F,1911,2017.txt
Lilly,F,1906,2017.txt
Charlie,F,1900,2017.txt
Aliyah,F,1897,2017.txt
Valeria,F,1887,2017.txt
Arabella,F,1875,2017.txt
Sara,F,1872,2017.txt
Finley,F,1859,2017.txt
Trinity,F,1846,2017.txt
Ryleigh,F,1845,2017.txt
Jordyn,F,1829,2017.txt
Jocelyn,F,1828,2017.txt
Kimberly,F,1823,2017.txt
Esther,F,1820,2017.txt
Molly,F,1819,2017.txt
Valerie,F,1814,2017.txt
Cecilia,F,1804,2017.txt
Anastasia,F,1790,2017.txt
Daisy,F,1786,2017.txt
Reese,F,1748,2017.txt
Laila,F,1735,2017.txt
Mya,F,1728,2017.txt
Amy,F,1724,2017.txt
Teagan,F,1723,2017.txt
Amaya,F,1709,2017.txt
Elise,F,1702,2017.txt
