Sophia,F,22304,2012.txt
Emma,F,20934,2012.txt
Isabella,F,19093,2012.txt
Olivia,F,17310,2012.txt
Ava,F,15529,2012.txt
Emily,F,13646,2012.txt
Abigail,F,12697,2012.txt
Mia,F,12019,2012.txt
Madison,F,11392,2012.txt
Elizabeth,F,9703,2012.txt
Chloe,F,9659,2012.txt
Ella,F,9198,2012.txt
Avery,F,8314,2012.txt
Addison,F,8175,2012.txt
Aubrey,F,8047,2012.txt
Lily,F,7955,2012.txt
Natalie,F,7892,2012.txt
Sofia,F,7831,2012.txt
Charlotte,F,7476,2012.txt
Zoey,F,7466,2012.txt
Grace,F,7375,2012.txt
Hannah,F,7274,2012.txt
Amelia,F,7242,2012.txt
Harper,F,7188,2012.txt
Lillian,F,7156,2012.txt
Samantha,F,6924,2012.txt
Evelyn,F,6876,2012.txt
Victoria,F,6861,2012.txt
Brooklyn,F,6785,2012.txt
Zoe,F,6455,2012.txt
Layla,F,6263,2012.txt
Hailey,F,5908,2012.txt
Leah,F,5767,2012.txt
Kaylee,F,5616,2012.txt
Anna,F,5615,2012.txt
Aaliyah,F,5505,2012.txt
Gabriella,F,5497,2012.txt
Allison,F,5421,2012.txt
Nevaeh,F,5386,2012.txt
Alexis,F,5353,2012.txt
Audrey,F,5297,2012.txt
Savannah,F,5190,2012.txt
Sarah,F,5186,2012.txt
Alyssa,F,5085,2012.txt
Claire,F,4944,2012.txt
Taylor,F,4864,2012.txt
Riley,F,4825,2012.txt
Camila,F,4789,2012.txt
Arianna,F,4716,2012.txt
Ashley,F,4698,2012.txt
Brianna,F,4633,2012.txt
Sophie,F,4574,2012.txt
Peyton,F,4468,2012.txt
Bella,F,4348,2012.txt
Khloe,F,4311,2012.txt
Genesis,F,4300,2012.txt
Alexa,F,4292,2012.txt
Serenity,F,4231,2012.txt
Kylie,F,4170,2012.txt
Aubree,F,4047,2012.txt
Scarlett,F,4042,2012.txt
Stella,F,3997,2012.txt
Maya,F,3974,2012.txt
Katherine,F,3950,2012.txt
Julia,F,3876,2012.txt
Lucy,F,3810,2012.txt
Madelyn,F,3793,2012.txt
Autumn,F,3774,2012.txt
Kayla,F,3768,2012.txt
Makayla,F,3767,2012.txt
Mackenzie,F,3757,2012.txt
Lauren,F,3658,2012.txt
Gianna,F,3623,2012.txt
Ariana,F,3582,2012.txt
Faith,F,3539,2012.txt
Alexandra,F,3479,2012.txt
Melanie,F,3465,2012.txt
Sydney,F,3452,2012.txt
Naomi,F,3420,2012.txt
Caroline,F,3415,2012.txt
Bailey,F,3406,2012.txt
Morgan,F,3398,2012.txt
Ellie,F,3383,2012.txt
Kennedy,F,3382,2012.txt
Jasmine,F,3378,2012.txt
Eva,F,3362,2012.txt
Skylar,F,3343,2012.txt
Kimberly,F,3312,2012.txt
Violet,F,3276,2012.txt
Molly,F,3256,2012.txt
Trinity,F,3235,2012.txt
Jocelyn,F,3229,2012.txt
Aria,F,3228,2012.txt
London,F,3198,2012.txt
Lydia,F,3166,2012.txt
Madeline,F,3159,2012.txt
Reagan,F,3087,2012.txt
Piper,F,3063,2012.txt
Annabelle,F,3053,2012.txt
Andrea,F,3049,2012.txt
Maria,F,3031,2012.txt
Brooke,F,2971,2012.txt
Payton,F,2938,2012.txt
Paisley,F,2919,2012.txt
Ruby,F,2911,2012.txt
Paige,F,2910,2012.txt
Mariah,F,2890,2012.txt
Nora,F,2888,2012.txt
Rylee,F,2794,2012.txt
Lilly,F,2785,2012.txt
Brielle,F,2767,2012.txt
Jade,F,2734,2012.txt
Destiny,F,2715,2012.txt
Nicole,F,2653,2012.txt
Mila,F,2641,2012.txt
Kendall,F,2623,2012.txt
Liliana,F,2621,2012.txt
Kaitlyn,F,2599,2012.txt
Sadie,F,2590,2012.txt
Natalia,F,2587,2012.txt
Mary,F,2574,2012.txt
Jordyn,F,2566,2012.txt
Vanessa,F,2551,2012.txt
Mya,F,2540,2012.txt
Penelope,F,2532,2012.txt
